<open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1716340080000,0.03337105,0.03337105,0.03327360,0.03330124,0,1716340139999,0,60,0,0,0
1716340140000,0.03329552,0.03329552,0.03315732,0.03317370,0,1716340199999,0,60,0,0,0
1716340200000,0.03317702,0.03329205,0.03316623,0.03326964,0,1716340259999,0,60,0,0,0
1716340260000,0.03326707,0.03334382,0.03326257,0.03334382,0,1716340319999,0,60,0,0,0
1716340320000,0.03334048,0.03338330,0.03326775,0.03330491,0,1716340379999,0,60,0,0,0
1716340380000,0.03330406,0.03337496,0.03329730,0.03337496,0,1716340439999,0,60,0,0,0
1716340440000,0.03337248,0.03339827,0.03334405,0.03339478,0,1716340499999,0,60,0,0,0
1716340500000,0.03339155,0.03340070,0.03337301,0.03339416,0,1716340559999,0,60,0,0,0
1716340560000,0.03339668,0.03340225,0.03337657,0.03338688,0,1716340619999,0,60,0,0,0
1716340620000,0.03338040,0.03338980,0.03326818,0.03327441,0,1716340679999,0,60,0,0,0
1716340680000,0.03326477,0.03334330,0.03324002,0.03334330,0,1716340739999,0,60,0,0,0
1716340740000,0.03334663,0.03337384,0.03333045,0.03333379,0,1716340799999,0,60,0,0,0
1716340800000,0.03333045,0.03333579,0.03326990,0.03327566,0,1716340859999,0,60,0,0,0
1716340860000,0.03327242,0.03327242,0.03314663,0.03314749,0,1716340919999,0,60,0,0,0
1716340920000,0.03314663,0.03315412,0.03308771,0.03309464,0,1716340979999,0,60,0,0,0
1716340980000,0.03309710,0.03309710,0.03297666,0.03297807,0,1716341039999,0,60,0,0,0
